elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
112.0,-0.0007608716921999039,0.0019315789443817067,0.0020760353923692854,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
113.0,-0.0007946714489932868,0.0019185004835100264,0.002076570927532526,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
114.0,-0.0008282464110185887,0.001904830475398624,0.0020771064626957667,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
115.0,-0.0008615862235426706,0.0018905727837533915,0.0020776419978590075,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
116.0,-0.0008946805982394754,0.0018757314535647932,0.0020781775330222484,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
117.0,-0.0009275193163643718,0.0018603107099665092,0.0020787130681854888,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
118.0,-0.000960092231908881,0.0018443149570384844,0.0020792486033487296,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
119.0,-0.0009923892747348143,0.0018277487765547232,0.0020797841385119704,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
120.0,-0.001024400453686851,0.001810616926676184,0.002080319673675211,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
121.0,-0.0010561158596825966,0.0017929243405891413,0.002080855208838452,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
122.0,-0.0010875256687791636,0.0017746761250894067,0.0020813907440016925,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
123.0,-0.0011186201452153286,0.0017558775591128158,0.002081926279164933,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
124.0,-0.001149389644428324,0.0017365340922123932,0.0020824618143281738,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
125.0,-0.0011798246160443261,0.0017166513429826443,0.0020829973494914146,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
126.0,-0.0012099156068417166,0.0016962350974314229,0.002083532884654655,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
127.0,-0.0012396532636861977,0.0016752913072998438,0.002084068419817896,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
128.0,-0.0012690283364368469,0.0016538260883307305,0.0020846039549811367,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
