x,Up_V,Un_V,OCV_V,Up_nd,Un_nd,OCV_nd
0.82734400,3.62698258,0.09202008,3.53496250,141.23954715,3.58338490,137.65616225
0.82784300,3.62657882,0.09202008,3.53455874,141.22382418,3.58338481,137.64043937
0.82834200,3.62617506,0.09202008,3.53415498,141.20810126,3.58338472,137.62471653
0.82884100,3.62577130,0.09202007,3.53375123,141.19237838,3.58338464,137.60899374
0.82934000,3.62536754,0.09202007,3.53334747,141.17665555,3.58338456,137.59327100
0.82983900,3.62496379,0.09202007,3.53294372,141.16093277,3.58338447,137.57754830
0.83033800,3.62456003,0.09202007,3.53253997,141.14521003,3.58338440,137.56182564
0.83083700,3.62415628,0.09202007,3.53213621,141.12948734,3.58338432,137.54610302
0.83133600,3.62375253,0.09202006,3.53173246,141.11376469,3.58338425,137.53038045
0.83183500,3.62334878,0.09202006,3.53132871,141.09804209,3.58338418,137.51465791
0.83233400,3.62294503,0.09202006,3.53092497,141.08231952,3.58338411,137.49893542
0.83283300,3.62254128,0.09202006,3.53052122,141.06659700,3.58338404,137.48321296
0.83333200,3.62213753,0.09202006,3.53011747,141.05087452,3.58338397,137.46749054
0.83383100,3.62173378,0.09202006,3.52971373,141.03515207,3.58338391,137.45176816
0.83433000,3.62133004,0.09202005,3.52930998,141.01942967,3.58338385,137.43604582
0.83482900,3.62092629,0.09202005,3.52890624,141.00370730,3.58338379,137.42032352
0.83532800,3.62052255,0.09202005,3.52850250,140.98798498,3.58338373,137.40460125
0.83582700,3.62011881,0.09202005,3.52809876,140.97226269,3.58338367,137.38887901
0.83632600,3.61971506,0.09202005,3.52769502,140.95654043,3.58338362,137.37315682
0.83682500,3.61931132,0.09202005,3.52729128,140.94081821,3.58338356,137.35743465
0.83732400,3.61890758,0.09202005,3.52688754,140.92509603,3.58338351,137.34171252
0.83782300,3.61850384,0.09202004,3.52648380,140.90937388,3.58338346,137.32599042
0.83832200,3.61810010,0.09202004,3.52608006,140.89365177,3.58338341,137.31026835
0.83882100,3.61769637,0.09202004,3.52567632,140.87792969,3.58338337,137.29454632
0.83932000,3.61729263,0.09202004,3.52527259,140.86220764,3.58338332,137.27882432
0.83981900,3.61688889,0.09202004,3.52486885,140.84648562,3.58338328,137.26310234
0.84031800,3.61648516,0.09202004,3.52446512,140.83076363,3.58338323,137.24738040
0.84081700,3.61608142,0.09202004,3.52406139,140.81504168,3.58338319,137.23165849
0.84131600,3.61567769,0.09202004,3.52365765,140.79931976,3.58338315,137.21593661
0.84181500,3.61527396,0.09202004,3.52325392,140.78359786,3.58338311,137.20021475
0.84231400,3.61487023,0.09202003,3.52285019,140.76787600,3.58338307,137.18449292
0.84281300,3.61446649,0.09202003,3.52244646,140.75215416,3.58338303,137.16877113
0.84331200,3.61406276,0.09202003,3.52204273,140.73643235,3.58338300,137.15304935
0.84381100,3.61365903,0.09202003,3.52163900,140.72071057,3.58338296,137.13732761
0.84431000,3.61325531,0.09202003,3.52123527,140.70498882,3.58338293,137.12160589
0.84480900,3.61285158,0.09202003,3.52083155,140.68926709,3.58338289,137.10588420
0.84530800,3.61244785,0.09202003,3.52042782,140.67354539,3.58338286,137.09016253
0.84580700,3.61204412,0.09202003,3.52002409,140.65782371,3.58338283,137.07444088
0.84630600,3.61164040,0.09202003,3.51962037,140.64210206,3.58338280,137.05871926
0.84680500,3.61123667,0.09202003,3.51921664,140.62638044,3.58338277,137.04299767
0.84730400,3.61083294,0.09202003,3.51881292,140.61065884,3.58338274,137.02727610
0.84780300,3.61042922,0.09202003,3.51840919,140.59493726,3.58338271,137.01155455
0.84830200,3.61002550,0.09202002,3.51800547,140.57921571,3.58338269,136.99583302
0.84880100,3.60962177,0.09202002,3.51760175,140.56349418,3.58338266,136.98011152
0.84930000,3.60921805,0.09202002,3.51719803,140.54777267,3.58338263,136.96439004
0.84979900,3.60881433,0.09202002,3.51679430,140.53205119,3.58338261,136.94866858
0.85029800,3.60841061,0.09202002,3.51639058,140.51632972,3.58338259,136.93294714
0.85079700,3.60800688,0.09202002,3.51598686,140.50060828,3.58338256,136.91722572
0.85129600,3.60760316,0.09202002,3.51558314,140.48488686,3.58338254,136.90150432
0.85179500,3.60719944,0.09202002,3.51517942,140.46916546,3.58338252,136.88578295
0.85229400,3.60679572,0.09202002,3.51477570,140.45344408,3.58338250,136.87006159
0.85279300,3.60639200,0.09202002,3.51437199,140.43772272,3.58338247,136.85434025
0.85329200,3.60598829,0.09202002,3.51396827,140.42200138,3.58338245,136.83861893
0.85379100,3.60558457,0.09202002,3.51356455,140.40628006,3.58338244,136.82289763
0.85429000,3.60518085,0.09202002,3.51316083,140.39055876,3.58338242,136.80717635
0.85478900,3.60477713,0.09202002,3.51275712,140.37483748,3.58338240,136.79145508
0.85528800,3.60437342,0.09202002,3.51235340,140.35911621,3.58338238,136.77573383
0.85578700,3.60396970,0.09202002,3.51194968,140.34339497,3.58338236,136.76001260
0.85628600,3.60356598,0.09202002,3.51154597,140.32767374,3.58338234,136.74429139
0.85678500,3.60316227,0.09202002,3.51114225,140.31195252,3.58338233,136.72857020
0.85728400,3.60275855,0.09202001,3.51073854,140.29623133,3.58338231,136.71284902
0.85778300,3.60235484,0.09202001,3.51033483,140.28051015,3.58338230,136.69712785
0.85828200,3.60195113,0.09202001,3.50993111,140.26478899,3.58338228,136.68140671
0.85878100,3.60154741,0.09202001,3.50952740,140.24906784,3.58338227,136.66568558
0.85928000,3.60114370,0.09202001,3.50912369,140.23334671,3.58338225,136.64996446
0.85977900,3.60073999,0.09202001,3.50871997,140.21762560,3.58338224,136.63424336
0.86027800,3.60033627,0.09202001,3.50831626,140.20190450,3.58338222,136.61852227
0.86077700,3.59993256,0.09202001,3.50791255,140.18618341,3.58338221,136.60280120
0.86127600,3.59952885,0.09202001,3.50750884,140.17046234,3.58338220,136.58708014
0.86177500,3.59912514,0.09202001,3.50710513,140.15474129,3.58338219,136.57135910
0.86227400,3.59872143,0.09202001,3.50670142,140.13902025,3.58338217,136.55563807
0.86277300,3.59831772,0.09202001,3.50629771,140.12329922,3.58338216,136.53991706
0.86327200,3.59791401,0.09202001,3.50589400,140.10757820,3.58338215,136.52419605
0.86377100,3.59751030,0.09202001,3.50549029,140.09185720,3.58338214,136.50847506
0.86427000,3.59710659,0.09202001,3.50508658,140.07613622,3.58338213,136.49275409
0.86476900,3.59670288,0.09202001,3.50468287,140.06041524,3.58338212,136.47703312
0.86526800,3.59629917,0.09202001,3.50427916,140.04469428,3.58338211,136.46131217
0.86576700,3.59589546,0.09202001,3.50387545,140.02897333,3.58338210,136.44559123
0.86626600,3.59549175,0.09202001,3.50347174,140.01325239,3.58338209,136.42987030
0.86676500,3.59508805,0.09202001,3.50306804,139.99753147,3.58338208,136.41414939
0.86726400,3.59468434,0.09202001,3.50266433,139.98181055,3.58338207,136.39842848
0.86776300,3.59428063,0.09202001,3.50226062,139.96608965,3.58338206,136.38270759
0.86826200,3.59387692,0.09202001,3.50185692,139.95036876,3.58338205,136.36698671
0.86876100,3.59347322,0.09202001,3.50145321,139.93464788,3.58338205,136.35126584
0.86926000,3.59306951,0.09202001,3.50104950,139.91892701,3.58338204,136.33554498
0.86975900,3.59266580,0.09202001,3.50064580,139.90320616,3.58338203,136.31982413
0.87025800,3.59226210,0.09202001,3.50024209,139.88748531,3.58338202,136.30410329
0.87075700,3.59185839,0.09202001,3.49983839,139.87176447,3.58338201,136.28838246
0.87125600,3.59145469,0.09202001,3.49943468,139.85604365,3.58338201,136.27266164
0.87175500,3.59105098,0.09202001,3.49903098,139.84032283,3.58338200,136.25694083
0.87225400,3.59064728,0.09202001,3.49862727,139.82460202,3.58338199,136.24122003
0.87275300,3.59024357,0.09202001,3.49822357,139.80888123,3.58338199,136.22549924
0.87325200,3.58983987,0.09202001,3.49781986,139.79316044,3.58338198,136.20977846
0.87375100,3.58943616,0.09202001,3.49741616,139.77743966,3.58338197,136.19405769
0.87425000,3.58903246,0.09202001,3.49701245,139.76171889,3.58338197,136.17833692
0.87474900,3.58862876,0.09202001,3.49660875,139.74599813,3.58338196,136.16261617
0.87524800,3.58822505,0.09202001,3.49620505,139.73027738,3.58338196,136.14689542
0.87574700,3.58782135,0.09202001,3.49580134,139.71455664,3.58338195,136.13117469
0.87624600,3.58741765,0.09202001,3.49539764,139.69883590,3.58338194,136.11545396
0.87674500,3.58701394,0.09202001,3.49499394,139.68311518,3.58338194,136.09973324
0.87724400,3.58661024,0.09202001,3.49459024,139.66739446,3.58338193,136.08401253
0.87774300,3.58620654,0.09202000,3.49418653,139.65167375,3.58338193,136.06829182
0.87824200,3.58580284,0.09202000,3.49378283,139.63595305,3.58338192,136.05257112
0.87874100,3.58539914,0.09202000,3.49337913,139.62023236,3.58338192,136.03685044
0.87924000,3.58499543,0.09202000,3.49297543,139.60451167,3.58338191,136.02112975
0.87973900,3.58459173,0.09202000,3.49257173,139.58879099,3.58338191,136.00540908
0.88023800,3.58418803,0.09202000,3.49216803,139.57307032,3.58338191,135.98968841
0.88073700,3.58378433,0.09202000,3.49176433,139.55734966,3.58338190,135.97396775
0.88123600,3.58338063,0.09202000,3.49136062,139.54162900,3.58338190,135.95824710
0.88173500,3.58297693,0.09202000,3.49095692,139.52590835,3.58338189,135.94252646
0.88223400,3.58257323,0.09202000,3.49055322,139.51018771,3.58338189,135.92680582
0.88273300,3.58216953,0.09202000,3.49014952,139.49446707,3.58338189,135.91108518
0.88323200,3.58176583,0.09202000,3.48974582,139.47874644,3.58338188,135.89536456
0.88373100,3.58136213,0.09202000,3.48934212,139.46302582,3.58338188,135.87964394
0.88423000,3.58095843,0.09202000,3.48893842,139.44730520,3.58338187,135.86392332
0.88472900,3.58055473,0.09202000,3.48853472,139.43158459,3.58338187,135.84820272
0.88522800,3.58015103,0.09202000,3.48813102,139.41586398,3.58338187,135.83248212
0.88572700,3.57974733,0.09202000,3.48772732,139.40014339,3.58338186,135.81676152
0.88622600,3.57934363,0.09202000,3.48732362,139.38442279,3.58338186,135.80104093
0.88672500,3.57893993,0.09202000,3.48691993,139.36870221,3.58338186,135.78532035
0.88722400,3.57853623,0.09202000,3.48651623,139.35298163,3.58338186,135.76959977
0.88772300,3.57813253,0.09202000,3.48611253,139.33726105,3.58338185,135.75387920
0.88822200,3.57772883,0.09202000,3.48570883,139.32154048,3.58338185,135.73815863
0.88872100,3.57732513,0.09202000,3.48530513,139.30581992,3.58338185,135.72243807
0.88922000,3.57692143,0.09202000,3.48490143,139.29009936,3.58338184,135.70671751
0.88971900,3.57651774,0.09202000,3.48449773,139.27437880,3.58338184,135.69099696
0.89021800,3.57611404,0.09202000,3.48409404,139.25865825,3.58338184,135.67527642
0.89071700,3.57571034,0.09202000,3.48369034,139.24293771,3.58338184,135.65955587
0.89121600,3.57530664,0.09202000,3.48328664,139.22721717,3.58338183,135.64383534
0.89171500,3.57490294,0.09202000,3.48288294,139.21149664,3.58338183,135.62811481
0.89221400,3.57449925,0.09202000,3.48247924,139.19577611,3.58338183,135.61239428
0.89271300,3.57409555,0.09202000,3.48207555,139.18005558,3.58338183,135.59667376
0.89321200,3.57369185,0.09202000,3.48167185,139.16433506,3.58338183,135.58095324
0.89371100,3.57328815,0.09202000,3.48126815,139.14861455,3.58338182,135.56523273
0.89421000,3.57288446,0.09202000,3.48086445,139.13289404,3.58338182,135.54951222
0.89470900,3.57248076,0.09202000,3.48046076,139.11717353,3.58338182,135.53379171
0.89520800,3.57207706,0.09202000,3.48005706,139.10145303,3.58338182,135.51807121
0.89570700,3.57167337,0.09202000,3.47965336,139.08573253,3.58338182,135.50235072
0.89620600,3.57126967,0.09202000,3.47924967,139.07001204,3.58338181,135.48663022
0.89670500,3.57086597,0.09202000,3.47884597,139.05429155,3.58338181,135.47090973
0.89720400,3.57046228,0.09202000,3.47844227,139.03857106,3.58338181,135.45518925
0.89770300,3.57005858,0.09202000,3.47803858,139.02285058,3.58338181,135.43946877
0.89820200,3.56965488,0.09202000,3.47763488,139.00713010,3.58338181,135.42374829
0.89870100,3.56925119,0.09202000,3.47723118,138.99140963,3.58338181,135.40802782
0.89920000,3.56884749,0.09202000,3.47682749,138.97568916,3.58338180,135.39230735
0.89969900,3.56844379,0.09202000,3.47642379,138.95996869,3.58338180,135.37658689
0.90019800,3.56804010,0.09202000,3.47602010,138.94424822,3.58338180,135.36086642
0.90069700,3.56763640,0.09202000,3.47561640,138.92852776,3.58338180,135.34514597
0.90119600,3.56723271,0.09202000,3.47521270,138.91280731,3.58338180,135.32942551
0.90169500,3.56682901,0.09202000,3.47480901,138.89708685,3.58338180,135.31370506
0.90219400,3.56642531,0.09202000,3.47440531,138.88136640,3.58338179,135.29798461
0.90269300,3.56602162,0.09202000,3.47400162,138.86564596,3.58338179,135.28226416
0.90319200,3.56561792,0.09202000,3.47359792,138.84992551,3.58338179,135.26654372
0.90369100,3.56521423,0.09202000,3.47319423,138.83420507,3.58338179,135.25082328
0.90419000,3.56481053,0.09202000,3.47279053,138.81848464,3.58338179,135.23510285
0.90468900,3.56440684,0.09202000,3.47238684,138.80276420,3.58338179,135.21938241
0.90518800,3.56400314,0.09202000,3.47198314,138.78704377,3.58338179,135.20366198
0.90568700,3.56359945,0.09202000,3.47157945,138.77132334,3.58338179,135.18794156
0.90618600,3.56319575,0.09202000,3.47117575,138.75560292,3.58338179,135.17222113
0.90668500,3.56279206,0.09202000,3.47077206,138.73988250,3.58338178,135.15650071
0.90718400,3.56238836,0.09202000,3.47036836,138.72416208,3.58338178,135.14078029
0.90768300,3.56198467,0.09202000,3.46996467,138.70844166,3.58338178,135.12505988
0.90818200,3.56158097,0.09202000,3.46956097,138.69272124,3.58338178,135.10933946
0.90868100,3.56117728,0.09202000,3.46915728,138.67700083,3.58338178,135.09361905
0.90918000,3.56077358,0.09202000,3.46875358,138.66128042,3.58338178,135.07789864
0.90967900,3.56036989,0.09202000,3.46834989,138.64556002,3.58338178,135.06217824
0.91017800,3.55996619,0.09202000,3.46794619,138.62983961,3.58338178,135.04645784
0.91067700,3.55956250,0.09202000,3.46754250,138.61411921,3.58338178,135.03073743
0.91117600,3.55915880,0.09202000,3.46713880,138.59839881,3.58338178,135.01501704
0.91167500,3.55875511,0.09202000,3.46673511,138.58267841,3.58338177,134.99929664
0.91217400,3.55835142,0.09202000,3.46633142,138.56695802,3.58338177,134.98357625
0.91267300,3.55794772,0.09202000,3.46592772,138.55123763,3.58338177,134.96785585
0.91317200,3.55754403,0.09202000,3.46552403,138.53551724,3.58338177,134.95213547
0.91367100,3.55714033,0.09202000,3.46512033,138.51979685,3.58338177,134.93641508
0.91417000,3.55673664,0.09202000,3.46471664,138.50407646,3.58338177,134.92069469
0.91466900,3.55633295,0.09202000,3.46431294,138.48835608,3.58338177,134.90497431
0.91516800,3.55592925,0.09202000,3.46390925,138.47263570,3.58338177,134.88925393
0.91566700,3.55552556,0.09202000,3.46350556,138.45691532,3.58338177,134.87353355
0.91616600,3.55512186,0.09202000,3.46310186,138.44119494,3.58338177,134.85781317
0.91666500,3.55471817,0.09202000,3.46269817,138.42547457,3.58338177,134.84209280
0.91716400,3.55431448,0.09202000,3.46229448,138.40975419,3.58338177,134.82637243
0.91766300,3.55391078,0.09202000,3.46189078,138.39403382,3.58338177,134.81065205
0.91816200,3.55350709,0.09202000,3.46148709,138.37831345,3.58338177,134.79493169
0.91866100,3.55310340,0.09202000,3.46108339,138.36259308,3.58338176,134.77921132
0.91916000,3.55269970,0.09202000,3.46067970,138.34687272,3.58338176,134.76349095
0.91965900,3.55229601,0.09202000,3.46027601,138.33115235,3.58338176,134.74777059
0.92015800,3.55189231,0.09202000,3.45987231,138.31543199,3.58338176,134.73205023
0.92065700,3.55148862,0.09202000,3.45946862,138.29971163,3.58338176,134.71632987
0.92115600,3.55108493,0.09202000,3.45906493,138.28399127,3.58338176,134.70060951
0.92165500,3.55068123,0.09202000,3.45866123,138.26827091,3.58338176,134.68488915
0.92215400,3.55027754,0.09202000,3.45825754,138.25255055,3.58338176,134.66916879
0.92265300,3.54987385,0.09202000,3.45785385,138.23683020,3.58338176,134.65344844
0.92315200,3.54947015,0.09202000,3.45745015,138.22110985,3.58338176,134.63772809
0.92365100,3.54906646,0.09202000,3.45704646,138.20538950,3.58338176,134.62200774
0.92415000,3.54866277,0.09202000,3.45664277,138.18966915,3.58338176,134.60628739
0.92464900,3.54825908,0.09202000,3.45623907,138.17394880,3.58338176,134.59056704
0.92514800,3.54785538,0.09202000,3.45583538,138.15822845,3.58338176,134.57484669
0.92564700,3.54745169,0.09202000,3.45543169,138.14250810,3.58338176,134.55912635
0.92614600,3.54704800,0.09202000,3.45502800,138.12678776,3.58338176,134.54340600
0.92664500,3.54664430,0.09202000,3.45462430,138.11106742,3.58338176,134.52768566
0.92714400,3.54624061,0.09202000,3.45422061,138.09534708,3.58338176,134.51196532
0.92764300,3.54583692,0.09202000,3.45381692,138.07962674,3.58338176,134.49624498
0.92814200,3.54543322,0.09202000,3.45341322,138.06390640,3.58338176,134.48052464
0.92864100,3.54502953,0.09202000,3.45300953,138.04818606,3.58338176,134.46480430
0.92914000,3.54462584,0.09202000,3.45260584,138.03246572,3.58338175,134.44908397
0.92963900,3.54422215,0.09202000,3.45220215,138.01674539,3.58338175,134.43336363
0.93013800,3.54381845,0.09202000,3.45179845,138.00102505,3.58338175,134.41764330
0.93063700,3.54341476,0.09202000,3.45139476,137.98530472,3.58338175,134.40192297
0.93113600,3.54301107,0.09202000,3.45099107,137.96958439,3.58338175,134.38620264
0.93163500,3.54260738,0.09202000,3.45058738,137.95386406,3.58338175,134.37048231
0.93213400,3.54220368,0.09202000,3.45018368,137.93814373,3.58338175,134.35476198
0.93263300,3.54179999,0.09202000,3.44977999,137.92242340,3.58338175,134.33904165
0.93313200,3.54139630,0.09202000,3.44937630,137.90670308,3.58338175,134.32332132
0.93363100,3.54099261,0.09202000,3.44897261,137.89098275,3.58338175,134.30760100
0.93413000,3.54058891,0.09202000,3.44856891,137.87526242,3.58338175,134.29188067
0.93462900,3.54018522,0.09202000,3.44816522,137.85954210,3.58338175,134.27616035
0.93512800,3.53978153,0.09202000,3.44776153,137.84382178,3.58338175,134.26044003
0.93562700,3.53937784,0.09202000,3.44735784,137.82810146,3.58338175,134.24471970
0.93612600,3.53897414,0.09202000,3.44695414,137.81238113,3.58338175,134.22899938
0.93662500,3.53857045,0.09202000,3.44655045,137.79666081,3.58338175,134.21327906
0.93712400,3.53816676,0.09202000,3.44614676,137.78094050,3.58338175,134.19755875
0.93762300,3.53776307,0.09202000,3.44574307,137.76522018,3.58338175,134.18183843
0.93812200,3.53735937,0.09202000,3.44533937,137.74949986,3.58338175,134.16611811
0.93862100,3.53695568,0.09202000,3.44493568,137.73377954,3.58338175,134.15039779
0.93912000,3.53655199,0.09202000,3.44453199,137.71805923,3.58338175,134.13467748
0.93961900,3.53614830,0.09202000,3.44412830,137.70233891,3.58338175,134.11895717
0.94011800,3.53574461,0.09202000,3.44372460,137.68661860,3.58338175,134.10323685
0.94061700,3.53534091,0.09202000,3.44332091,137.67089829,3.58338175,134.08751654
0.94111600,3.53493722,0.09202000,3.44291722,137.65517798,3.58338175,134.07179623
0.94161500,3.53453353,0.09202000,3.44251353,137.63945766,3.58338175,134.05607592
0.94211400,3.53412984,0.09202000,3.44210984,137.62373735,3.58338175,134.04035561
0.94261300,3.53372614,0.09202000,3.44170614,137.60801704,3.58338175,134.02463530
0.94311200,3.53332245,0.09202000,3.44130245,137.59229673,3.58338175,134.00891499
0.94361100,3.53291876,0.09202000,3.44089876,137.57657643,3.58338175,133.99319468
0.94411000,3.53251507,0.09202000,3.44049507,137.56085612,3.58338175,133.97747437
0.94460900,3.53211138,0.09202000,3.44009138,137.54513581,3.58338175,133.96175407
0.94510800,3.53170768,0.09202000,3.43968768,137.52941551,3.58338175,133.94603376
0.94560700,3.53130399,0.09202000,3.43928399,137.51369520,3.58338175,133.93031345
0.94610600,3.53090030,0.09202000,3.43888030,137.49797490,3.58338175,133.91459315
0.94660500,3.53049661,0.09202000,3.43847661,137.48225459,3.58338175,133.89887285
0.94710400,3.53009292,0.09202000,3.43807292,137.46653429,3.58338175,133.88315254
0.94760300,3.52968922,0.09202000,3.43766922,137.45081399,3.58338175,133.86743224
0.94810200,3.52928553,0.09202000,3.43726553,137.43509368,3.58338175,133.85171194
0.94860100,3.52888184,0.09202000,3.43686184,137.41937338,3.58338175,133.83599164
0.94910000,3.52847815,0.09202000,3.43645815,137.40365308,3.58338175,133.82027134
0.94959900,3.52807446,0.09202000,3.43605446,137.38793278,3.58338175,133.80455104
0.95009800,3.52767077,0.09202000,3.43565076,137.37221248,3.58338174,133.78883074
0.95059700,3.52726707,0.09202000,3.43524707,137.35649218,3.58338174,133.77311044
0.95109600,3.52686338,0.09202000,3.43484338,137.34077188,3.58338174,133.75739014
0.95159500,3.52645969,0.09202000,3.43443969,137.32505159,3.58338174,133.74166984
0.95209400,3.52605600,0.09202000,3.43403600,137.30933129,3.58338174,133.72594954
0.95259300,3.52565231,0.09202000,3.43363231,137.29361099,3.58338174,133.71022925
0.95309200,3.52524861,0.09202000,3.43322861,137.27789070,3.58338174,133.69450895
0.95359100,3.52484492,0.09202000,3.43282492,137.26217040,3.58338174,133.67878866
0.95409000,3.52444123,0.09202000,3.43242123,137.24645010,3.58338174,133.66306836
0.95458900,3.52403754,0.09202000,3.43201754,137.23072981,3.58338174,133.64734807
0.95508800,3.52363385,0.09202000,3.43161385,137.21500952,3.58338174,133.63162777
0.95558700,3.52323016,0.09202000,3.43121016,137.19928922,3.58338174,133.61590748
0.95608600,3.52282646,0.09202000,3.43080646,137.18356893,3.58338174,133.60018719
0.95658500,3.52242277,0.09202000,3.43040277,137.16784864,3.58338174,133.58446689
0.95708400,3.52201908,0.09202000,3.42999908,137.15212834,3.58338174,133.56874660
0.95758300,3.52161539,0.09202000,3.42959539,137.13640805,3.58338174,133.55302631
0.95808200,3.52121170,0.09202000,3.42919170,137.12068776,3.58338174,133.53730602
0.95858100,3.52080801,0.09202000,3.42878801,137.10496747,3.58338174,133.52158573
0.95908000,3.52040431,0.09202000,3.42838431,137.08924718,3.58338174,133.50586544
0.95957900,3.52000062,0.09202000,3.42798062,137.07352689,3.58338174,133.49014515
0.96007800,3.51959693,0.09202000,3.42757693,137.05780660,3.58338174,133.47442486
0.96057700,3.51919324,0.09202000,3.42717324,137.04208631,3.58338174,133.45870457
0.96107600,3.51878955,0.09202000,3.42676955,137.02636602,3.58338174,133.44298428
0.96157500,3.51838586,0.09202000,3.42636586,137.01064573,3.58338174,133.42726399
0.96207400,3.51798216,0.09202000,3.42596216,136.99492544,3.58338174,133.41154370
0.96257300,3.51757847,0.09202000,3.42555847,136.97920515,3.58338174,133.39582341
0.96307200,3.51717478,0.09202000,3.42515478,136.96348487,3.58338174,133.38010313
0.96357100,3.51677109,0.09202000,3.42475109,136.94776458,3.58338174,133.36438284
0.96407000,3.51636740,0.09202000,3.42434740,136.93204429,3.58338174,133.34866255
0.96456900,3.51596371,0.09202000,3.42394371,136.91632401,3.58338174,133.33294227
0.96506800,3.51556002,0.09202000,3.42354002,136.90060372,3.58338174,133.31722198
0.96556700,3.51515632,0.09202000,3.42313632,136.88488343,3.58338174,133.30150169
0.96606600,3.51475263,0.09202000,3.42273263,136.86916315,3.58338174,133.28578141
0.96656500,3.51434894,0.09202000,3.42232894,136.85344286,3.58338174,133.27006112
0.96706400,3.51394525,0.09202000,3.42192525,136.83772258,3.58338174,133.25434084
0.96756300,3.51354156,0.09202000,3.42152156,136.82200230,3.58338174,133.23862055
0.96806200,3.51313787,0.09202000,3.42111787,136.80628201,3.58338174,133.22290027
0.96856100,3.51273418,0.09202000,3.42071418,136.79056173,3.58338174,133.20717999
0.96906000,3.51233048,0.09202000,3.42031048,136.77484144,3.58338174,133.19145970
0.96955900,3.51192679,0.09202000,3.41990679,136.75912116,3.58338174,133.17573942
0.97005800,3.51152310,0.09202000,3.41950310,136.74340088,3.58338174,133.16001914
0.97055700,3.51111941,0.09202000,3.41909941,136.72768059,3.58338174,133.14429885
0.97105600,3.51071572,0.09202000,3.41869572,136.71196031,3.58338174,133.12857857
0.97155500,3.51031203,0.09202000,3.41829203,136.69624003,3.58338174,133.11285829
0.97205400,3.50990834,0.09202000,3.41788834,136.68051975,3.58338174,133.09713801
0.97255300,3.50950464,0.09202000,3.41748464,136.66479947,3.58338174,133.08141773
0.97305200,3.50910095,0.09202000,3.41708095,136.64907919,3.58338174,133.06569745
0.97355100,3.50869726,0.09202000,3.41667726,136.63335890,3.58338174,133.04997716
0.97405000,3.50829357,0.09202000,3.41627357,136.61763862,3.58338174,133.03425688
0.97454900,3.50788988,0.09202000,3.41586988,136.60191834,3.58338174,133.01853660
0.97504800,3.50748619,0.09202000,3.41546619,136.58619806,3.58338174,133.00281632
0.97554700,3.50708250,0.09202000,3.41506250,136.57047778,3.58338174,132.98709604
0.97604600,3.50667880,0.09202000,3.41465880,136.55475750,3.58338174,132.97137576
0.97654500,3.50627511,0.09202000,3.41425511,136.53903722,3.58338174,132.95565548
0.97704400,3.50587142,0.09202000,3.41385142,136.52331694,3.58338174,132.93993520
0.97754300,3.50546773,0.09202000,3.41344773,136.50759666,3.58338174,132.92421492
0.97804200,3.50506404,0.09202000,3.41304404,136.49187639,3.58338174,132.90849465
0.97854100,3.50466035,0.09202000,3.41264035,136.47615611,3.58338174,132.89277437
0.97904000,3.50425666,0.09202000,3.41223666,136.46043583,3.58338174,132.87705409
0.97953900,3.50385297,0.09202000,3.41183297,136.44471555,3.58338174,132.86133381
0.98003800,3.50344927,0.09202000,3.41142927,136.42899527,3.58338174,132.84561353
0.98053700,3.50304558,0.09202000,3.41102558,136.41327499,3.58338174,132.82989325
0.98103600,3.50264189,0.09202000,3.41062189,136.39755472,3.58338174,132.81417298
0.98153500,3.50223820,0.09202000,3.41021820,136.38183444,3.58338174,132.79845270
0.98203400,3.50183451,0.09202000,3.40981451,136.36611416,3.58338174,132.78273242
0.98253300,3.50143082,0.09202000,3.40941082,136.35039388,3.58338174,132.76701214
0.98303200,3.50102713,0.09202000,3.40900713,136.33467361,3.58338174,132.75129187
0.98353100,3.50062344,0.09202000,3.40860344,136.31895333,3.58338174,132.73557159
0.98403000,3.50021974,0.09202000,3.40819974,136.30323305,3.58338174,132.71985131
0.98452900,3.49981605,0.09202000,3.40779605,136.28751278,3.58338174,132.70413104
0.98502800,3.49941236,0.09202000,3.40739236,136.27179250,3.58338174,132.68841076
0.98552700,3.49900867,0.09202000,3.40698867,136.25607222,3.58338174,132.67269049
0.98602600,3.49860498,0.09202000,3.40658498,136.24035195,3.58338174,132.65697021
0.98652500,3.49820129,0.09202000,3.40618129,136.22463167,3.58338174,132.64124993
0.98702400,3.49779760,0.09202000,3.40577760,136.20891140,3.58338174,132.62552966
0.98752300,3.49739391,0.09202000,3.40537391,136.19319112,3.58338174,132.60980938
0.98802200,3.49699021,0.09202000,3.40497021,136.17747085,3.58338174,132.59408911
0.98852100,3.49658652,0.09202000,3.40456652,136.16175057,3.58338174,132.57836883
0.98902000,3.49618283,0.09202000,3.40416283,136.14603030,3.58338174,132.56264856
0.98951900,3.49577914,0.09202000,3.40375914,136.13031002,3.58338174,132.54692828
0.99001800,3.49537545,0.09202000,3.40335545,136.11458975,3.58338174,132.53120801
0.99051700,3.49497176,0.09202000,3.40295176,136.09886947,3.58338174,132.51548773
0.99101600,3.49456807,0.09202000,3.40254807,136.08314920,3.58338174,132.49976746
0.99151500,3.49416438,0.09202000,3.40214438,136.06742892,3.58338174,132.48404718
0.99201400,3.49376068,0.09202000,3.40174068,136.05170865,3.58338174,132.46832691
0.99251300,3.49335699,0.09202000,3.40133699,136.03598837,3.58338174,132.45260664
