node_id,x,y
386,4.626776689280452e-21,1.57451904e-6
387,-4.875506185191367e-7,1.5005265121559653e-6
388,-9.29273699899735e-7,1.279035519711349e-6
389,-1.2816469489035624e-6,9.311710142667473e-7
390,-1.5097362695554854e-6,4.905430500957863e-7
391,-1.59065856e-6,1.3248334589170426e-20
392,-1.515876107821844e-6,-4.925380044801828e-7
393,-1.2920926656724083e-6,-9.387602717348076e-7
394,-9.406575861018337e-7,-1.294704094864612e-6
395,-4.955304360568274e-7,-1.5250858652213658e-6
396,7.900877809145271e-22,-1.60679808e-6
397,4.97525390441229e-7,-1.5312257034877226e-6
398,9.482468435698799e-7,-1.305149811633468e-6
399,1.307761240825661e-6,-9.501441579369201e-7
400,1.5404354608872388e-6,-5.005178220178902e-7
401,1.6229376000000002e-6,-7.950101348223551e-21
402,1.5465752991535944e-6,5.025127764022968e-7
403,1.3182069575945139e-6,9.57733415404971e-7
404,9.596307297719882e-7,1.320818386786724e-6
405,5.055052079789309e-7,1.5557850565531193e-6
406,1.6864284278932223e-20,1.63907712e-6
407,-5.075001623633425e-7,1.561924894819473e-6
408,-9.672199872400432e-7,1.3312641035555733e-6
409,-1.333875532747759e-6,9.691173016070936e-7
410,-1.5711346522189925e-6,5.104925939399936e-7
411,-1.65521664e-6,2.5952461011211505e-20
412,-1.5772744904853445e-6,-5.124875483244108e-7
413,-1.344321249516633e-6,-9.767065590751152e-7
414,-9.78603873442142e-7,-1.3469326787088358e-6
415,-5.154799799010566e-7,-1.5864842478848656e-6
416,1.2288167589174449e-20,-1.67135616e-6
417,5.174749342854565e-7,-1.5926240861512235e-6
418,9.861931309101871e-7,-1.357378395477693e-6
419,1.359989824669885e-6,-9.880904452772289e-7
420,1.6018338435507388e-6,-5.204673658621197e-7
421,1.68749568e-6,3.310716001540164e-21
422,3.9633408000000003e-7,0.0
423,3.800060285470199e-7,1.234714433621708e-7
424,3.258638645543817e-7,2.36753955938937e-7
425,2.386512703059529e-7,3.284752937465926e-7
426,1.2646387493880347e-7,3.8921578594654545e-7
427,2.5256723698639287e-23,4.124736e-7
428,-1.2845882932322514e-7,3.953556242128959e-7
429,-2.4624052777401634e-7,3.3892101051543604e-7
430,-3.4153243970764687e-7,2.4813784214103237e-7
431,-4.045653816124214e-7,1.3145126089985783e-7
432,-4.2861312e-7,5.248996854805605e-23
433,-4.107052198787719e-7,-1.3344621528427948e-7
434,-3.5197815647649043e-7,-2.5572709960909577e-7
435,-2.5762441397611174e-7,-3.5458958566870126e-7
436,-1.364386468609122e-7,-4.199149772782974e-7
437,-8.169973454825026e-23,-4.4475264000000006e-7
438,1.3843360124533382e-7,-4.260548155446478e-7
439,2.6521367144417514e-7,-3.650353024375448e-7
440,3.6764673162975564e-7,-2.6711098581119126e-7
441,4.3526457294417334e-7,-1.414260328219666e-7
442,4.6089216000000005e-7,-1.1288602169922197e-22
443,4.414044112105238e-7,1.4342098720638813e-7
444,3.780924483985992e-7,2.7470024327925456e-7
445,2.7659755764627063e-7,3.8070387759080987e-7
446,1.46413418783021e-7,4.506141686100493e-7
447,1.4604883000097113e-22,4.7703168e-7
448,-1.4840837316744247e-7,4.567540068763998e-7
449,-2.8418681511433393e-7,3.911495943596535e-7
450,-3.937610235518642e-7,2.8608412948135006e-7
451,-4.659637642759252e-7,1.514008047440754e-7
452,-4.931712e-7,1.8118815945349777e-22
453,-4.721036025422757e-7,-1.5339575912849678e-7
454,-4.0420674032070793e-7,-2.936733869494133e-7
455,-2.9557070131642953e-7,-4.068181695129186e-7
456,-1.5638819070512977e-7,-4.813133599418011e-7
457,-2.1830401005680183e-22,-5.093107200000001e-7
458,1.583831450895511e-7,-4.874531982081517e-7
459,3.031599587844927e-7,-4.172638862817623e-7
460,4.1987531547397293e-7,-3.0505727315150896e-7
461,4.96662955607677e-7,-1.6137557666618416e-7
462,5.2545024e-7,-2.5739638181088343e-22
463,5.028027938740276e-7,1.633705310506054e-7
464,4.303210322428167e-7,3.1264653061957204e-7
465,3.1454384498658843e-7,4.329324614350272e-7
466,1.6636296262723853e-7,5.120125512735531e-7
467,2.9846527471574247e-22,5.4158976e-7
468,-1.6835791701165972e-7,5.181523895399036e-7
469,-3.2213310245465146e-7,4.433781782038711e-7
470,-4.459896073960816e-7,3.2403041682166785e-7
471,-5.27362146939429e-7,1.7135034858829294e-7
472,-5.5772928e-7,3.41510688771379e-22
473,-5.335019852057799e-7,-1.7334530297271308e-7
474,-4.564353241649254e-7,-3.3161967428973083e-7
475,-3.3351698865674654e-7,-4.5904675335713646e-7
476,-1.7633773454934734e-7,-5.427117426053049e-7
477,-1.4059283917762073e-21,-5.738688e-7
478,1.7833268893376835e-7,-5.488515808716555e-7
479,3.4110624612481115e-7,-4.6949247012597923e-7
