node_id,x,y
97,1.2646387493880357e-7,3.8921578594654545e-7
98,9.572489521512618e-8,3.987228840314947e-7
99,6.427260924149769e-8,4.058012839506224e-7
100,3.229899106037506e-8,4.1039759318499816e-7
101,1.2628361849319644e-22,4.124736e-7
102,-3.2425620274842954e-8,4.120065699096114e-7
103,-6.47775646769383e-8,4.0898944709598293e-7
104,-9.685520405078384e-8,4.034309591647917e-7
105,-1.2845882932322506e-7,3.953556242128959e-7
106,-1.593908947355664e-7,3.848036597893866e-7
107,-1.8945725241847707e-7,3.718307939406436e-7
108,-2.1846837059554165e-7,3.565079791406129e-7
109,-2.4624052777401634e-7,3.3892101051543615e-7
110,-2.7259697540196857e-7,3.1917005037298533e-7
111,-2.9736906163897514e-7,2.973690616389758e-7
112,-3.203973091019773e-7,2.7364515337846736e-7
113,-3.4153243970764687e-7,2.4813784214103237e-7
114,-3.606363400362316e-7,2.209982334061032e-7
115,-3.7758296098755133e-7,1.923881279186192e-7
116,-3.922591458856648e-7,1.6247905819072917e-7
117,-4.045653816124214e-7,1.3145126089985797e-7
118,-4.1441646780915133e-7,9.949259133398586e-8
119,-4.217420996774244e-7,6.679738641870418e-8
120,-4.264873604311306e-7,3.356528320505656e-8
121,-4.2861312e-7,1.5746990564416812e-22
122,-4.2809633715574387e-7,-3.36919124195244e-8
123,-4.2493026282278486e-7,-6.730234185414511e-8
124,-4.191245429424484e-7,-1.0062290016964346e-7
125,-4.107052198787719e-7,-1.334462152842794e-7
126,-3.997146319819432e-7,-1.6556722164589142e-7
127,-3.8621121155791266e-7,-1.9678444116883276e-7
128,-3.7026918212600906e-7,-2.2690124663074594e-7
129,-3.5197815647649054e-7,-2.557270996090957e-7
130,-3.314426376629064e-7,-2.830787551669545e-7
131,-3.0878142567607123e-7,-3.0878142567607155e-7
132,-2.841269331434534e-7,-3.3266989639189824e-7
133,-2.576244139761119e-7,-3.545895856687012e-7
134,-2.2943110944130756e-7,-3.7439754302162777e-7
135,-1.9971531666897637e-7,-3.9196337860481964e-7
136,-1.6865538510105422e-7,-4.0717011807822134e-7
137,-1.3643864686091233e-7,-4.1991497727829734e-7
138,-1.0326028745284555e-7,-4.3011005158680797e-7
139,-6.932216359590957e-8,-4.376829154042265e-7
140,-3.4831575349738075e-8,-4.425771276772631e-7
141,-1.9063271394591728e-22,-4.4475264000000006e-7
142,3.495820456420585e-8,-4.441861044018764e-7
143,6.982711903135043e-8,-4.4087107854958695e-7
144,1.0439059628850309e-7,-4.3481812672010517e-7
145,1.384336012453337e-7,-4.2605481554464793e-7
146,1.7174354855621642e-7,-4.146256041744998e-7
147,2.0411162991918983e-7,-4.0059162917518097e-7
148,2.353341226659503e-7,-3.8403038511140527e-7
149,2.652136714441751e-7,-3.6503530243754487e-7
150,2.9356053493194045e-7,-3.437152249528274e-7
151,3.2019378971316685e-7,-3.201937897131677e-7
152,3.449424836818192e-7,-2.946087129084394e-7
153,3.676467316297555e-7,-2.6711098581119126e-7
154,3.881587460070239e-7,-2.3786398547651198e-7
155,4.063437962220886e-7,-2.0704250541933207e-7
156,4.220810902707779e-7,-1.7483171201137928e-7
157,4.3526457294417324e-7,-1.4142603282196672e-7
158,4.458036353644647e-7,-1.0702798357170526e-7
159,4.5362373113102847e-7,-7.18469407731165e-8
160,4.5866689492339553e-7,-3.609786749441958e-8
161,4.6089216000000005e-7,-2.2577204339844394e-22
162,4.6027587164800884e-7,3.6224496708887287e-8
163,4.568118942763889e-7,7.235189620855729e-8
164,4.505117104977619e-7,1.081582924073627e-7
165,4.4140441121052383e-7,1.4342098720638802e-7
166,4.2953657636705637e-7,1.7791987546654137e-7
167,4.1497204679245e-7,2.1143881866954552e-7
168,3.9779158809680147e-7,2.437669987011546e-7
169,3.7809244839859926e-7,2.7470024327925445e-7
170,3.559878122427484e-7,3.0404231469692637e-7
171,3.316061537502631e-7,3.3160615375026336e-7
172,3.0509049267342536e-7,3.5721507097174015e-7
173,2.7659755764627074e-7,3.8070387759080987e-7
174,2.4629686151171634e-7,4.019199489924201e-7
175,2.1436969416968924e-7,4.207242138393569e-7
176,1.8100803892170434e-7,4.369920624633344e-7
177,1.4641341878302112e-7,4.506141686100493e-7
